Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,,Level
2430.0_0_B1,,D,Strathcona,Saskatchewan Drive - 104 ST to 107 ST,53.52334735,-113.5015386,0.004166666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2502.0_0_B1,,D,Aspen Gardens,39A AVE - ASPEN DRIVE WEST,53.47479387,-113.5516172,0.009166666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2531.0_0_B1,,D,MacEwan,1650 Melrose Place,53.4319483,-113.5318355,0.016666666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2537.0_0_B1,,D,Lansdowne,47 AVE-52B AVE,53.48655979,-113.5521502,0.02662037037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2559.0_0_B1,,D,Rideau Park,111 ST: 40 AVE to WHITEMUD DRIVE,53.47994832,-113.5154949,0.063900462962963,0d 06:00:00,9d 14:45:00,1,roadway,,B1
2567.0_0_B1,,D,Ramsey Heights,45 Ave. to 40 Ave. East of 147 St.,53.48066572,-113.5729237,0.044791666666667,0d 06:00:00,9d 14:45:00,1,roadway,,B1
2572.0_0_B1,,D,Blackburne,ADJACENT/BEHIND #729 BLACKWOOD CR.,53.42905014,-113.5005662,0.020833333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2604.0_0_B1,,D,RiverValley Walterdale,High Level Bridge to Pumping Station,53.52840712,-113.5161759,0.012337962962963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2635.0_0_B1,,D,Windermere,Windermere Blvd & Watson Landing,53.43809452,-113.626929,0.030763888888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2663.0_0_B1,,D,Falconer Heights,156 St. to Riverbend Road,53.46168881,-113.5921063,0.020833333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2779.0_0_B1,,D,Greenfield,34 AVE 111 - 119 ST,53.46700039,-113.5282546,0.043194444444445,0d 06:00:00,9d 14:45:00,1,roadway,,B1
2783.0_0_B1,,D,Rutherford,1331& 1333 RUTHERFORD ROAD,53.42004531,-113.5343542,0.058333333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2826.0_0_B1,,D,Terwilleger TOWNE,1697 Toane WYND,53.44666423,-113.5880112,0.020833333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2827.0_0_B1,,D,Hodgson,Hayworth Crescent to Hudson Boulevard/Rabbit Hill Road - Trans Alta R.O.W. to Hodgson Blv.,53.4606655,-113.5639836,0.011354166666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2835.0_0_B1,,D,MacEwan,Ellerslie Rd (9 Ave. SW) N. & Center - SCHOOL to 111 Street,53.42502398,-113.5198188,0.008333333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2875.0_0_B1,,D,Hodgson,504 HODGSON ROAD & HODGSON BOULEVARD,53.46002767,-113.557942,0.010775462962963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2997.0_0_B1,,D,Brookside,55 AVE-143 ST,53.49160219,-113.5693168,0.065706018518519,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
2998.0_0_B1,,D,Brander Gardens,5803-148 ST,53.49441798,-113.5738646,0.012418981481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3003.0_0_B1,,D,Whitemud Creek Ravine North,45 AVE-132 ST,53.48413627,-113.558145,0.02431712962963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3077.0_0_B1,,D,Terwilleger South,7085 South Terwilleger Drive,53.44033541,-113.5719223,0.030833333333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3249.0_0_B1,,D,BLACKMUD CREEK RAVINE,W/S & C 111 ST: 23 AVE - BRIDGE (RAVINE),53.447934039,-113.516023976,0.022731481481482,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3339.0_0_B1,,D,GREENFIELD,111 ST - 40 AVE - 34AVE,53.469738257,-113.517056628,0.007152777777778,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3350.0_0_B1,,D,Twin Brooks,111 ST: BRIDGE (RAVINE) - South to 9 AVE & bus stop,53.44303232,-113.5176947,0.03244212962963,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3371.0_0_B1,,D,Sweet Grass,111 ST - 34 AVE - 29A AVE/Saddleback RD,53.464060026,-113.517121623,0.043668981481482,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3378.0_0_B1,,D,Leger,2007 - Leger Road,53.45546943,-113.5804006,0.031724537037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3444.0_0_B1,,D,Terwilleger TOWNE,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,53.45057907,-113.5716099,0.047916666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3499.0_0_B1,,D,Brander Gardens,53 AVE-RIVERBEND ROAD,53.49231021,-113.5754612,0.155231481481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3514.0_0_B1,,D,Henderson,across from #509 - to #455 Heffeerman Dr.,53.47368916,-113.601687,0.006956018518519,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3527.0_0_B1,,D,Ermineskin,23 AVE-104-111 ST,53.45432673,-113.5031819,0.067337962962963,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3540.0_0_B1,,D,Rhatigan Ridge,RHATIGAN ROAD EAST-RIVERBEND ROAD,53.47417407,-113.5851729,0.146481481481481,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3544.0_0_B1,,D,Terwilleger TOWNE,1765 Tomlinson Common,53.44893029,-113.5850845,0.063981481481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3552_0_0_B1,,D,Terwilleger TOWNE,Todd Landing to Talor Close,53.44867113,-113.5741307,0.080092592592593,2d 06:00:00,2d 14:45:00,1,neighbourhood,,B1
3552_1_0_B1,,D,Terwilleger TOWNE,Todd Landing to Talor Close,53.44867113,-113.5741307,0.080092592592593,2d 06:00:00,2d 14:45:00,1,neighbourhood,,B1
3552_2_0_B1,,D,Terwilleger TOWNE,Todd Landing to Talor Close,53.44867113,-113.5741307,0.080092592592593,2d 06:00:00,2d 14:45:00,1,neighbourhood,,B1
3579.0_0_B1,,D,Magrath,Rabbit Hill Rd - Mullen Rd,53.43852136,-113.5689186,0.056516203703704,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3685.0_0_B1,,D,Ellerslie Industrial,Ellerslie Road & Gateway Boulevard,53.40804985,-113.5015587,0.025914351851852,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3754.0_0_B1,,D,Hodgson,TRANS ALTA R.O.W. to #907 Hollingsworth Bend,53.45718006,-113.5531177,0.027233796296296,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3770.0_0_B1,,D,Hodgson,503 HODGSON ROAD & HODGSON BOULEVARD,53.45832421,-113.5585573,0.072002314814815,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3791.0_0_B1,,D,Grandview Heights,122 St: 53 Ave to 63 Ave.,53.49547578,-113.5411537,0.005358796296296,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3802.0_0_B1,,D,Brander Gardens,150 ST-51-58 AVE,53.49270487,-113.5802592,0.010416666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3834.0_0_B1,,D,Empire Park,North side CPR TRACKS - 106 ST,53.480840188,-113.497345967,0.010532407407407,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3850.0_0_B1,,D,Terwilleger TOWNE,BTWN 4237 & 4233 TERWILLEGER VISTA,53.44785208,-113.5826431,0.024641203703704,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3857.0_0_B1,,D,Leger,745 Leger Way/765 Leger WAY/Leger Rd - 23 Ave to Leger Way,53.45868831,-113.5819213,0.152476851851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3864.0_0_B1,,D,Bearspaw,(Bearspaw Drive West)11-15 AVE & 109-110A ST,53.44307737,-113.5081567,0.090416666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
3884.0_0_B1,,D,Leger,TERWILLEGAR DR - TRANSALTA RIGHT OF WAY,53.466594288,-113.57476875,0.009895833333333,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3942.0_0_B1,,D,Ogilvie Ridge,BULYEA ROAD - TRANSALTA RIGHT OF WAY,53.46441683,-113.5707061,0.034212962962963,0d 06:00:00,9d 14:45:00,1,roadway,,B1
3973.0_0_B1,,D,MacEwan,behind #1246 McAllister Way to MacEwan Road,53.42951061,-113.5308588,0.059398148148148,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4069.0_0_B1,,D,MacEwan,Various,53.42876143,-113.534152,0.092372685185185,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4116.0_0_B1,,D,Blackmud Creek,Behind #1544 Blackmore Way Sw,53.41808665,-113.5030939,0.015393518518519,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4149.0_0_B1,,D,Rutherford,James Mowat Tr - Rutherford Road,53.42102786,-113.516886,0.03125,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4151.0_0_B1,,D,Bearspaw,"11 AVE-108 ST, Bearspaw Drive East to Pipeline R.O.W.",53.44370508,-113.5042992,0.015787037037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4203.0_0_B1,,D,MacTaggert,from 351 Magrath Blv. To 3816 MacNeil Heath,53.44646359,-113.5586639,0.017164351851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4254.0_0_B1,,D,Skyrattler,23 AVE-111-119 ST,53.45382971,-113.524939,0.020833333333333,0d 06:00:00,9d 14:45:00,1,roadway,,B1
4304.0_0_B1,,D,Aspen Gardens,41 AVE-ASPEN DRIVE WEST,53.47717103,-113.552654,0.014166666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4330.0_0_B1,,D,Ambleside,Ambleside Drive - Armitage Cescent,53.43232913,-113.6038227,0.040439814814815,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4357.0_0_B1,,D,Carter Crest,Rabbit Hill Road - Terwillegar Drive,53.46160218,-113.5773678,0.030416666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4377.0_0_B1,,D,Terwilleger South,Rabbit Hill Rd. to South Terwilleger Drive,53.43953299,-113.5684221,0.005289351851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4380.0_0_B1,,D,Blackmud Creek,Blackmud Creek Dr.:111 St - 975 Blackmud Creek Cr.,53.4195739,-113.5143997,0.129606481481481,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4395.0_0_B1,,D,Rutherford,James Mowat Trail (111 St.) to Rutherford Road -Blackmud Creek Drive to 21 Ave. SW,53.41799558,-113.5193239,0.104166666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4451.0_0_B1,,D,Terwilleger TOWNE,23 Ave. - Rabbit Hill rd.,53.4549988,-113.5794313,0.02974537037037,0d 06:00:00,9d 14:45:00,1,roadway,,B1
4462.0_0_B1,,D,Steinhauer,29A AVE-104-111 ST,53.46158341,-113.5056006,0.13275462962963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4517.0_0_B1,,D,Allard,Allard Link & Adamson Dr,53.40280072,-113.5180914,0.027604166666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4528.0_0_B1,,D,Terwillegar South,156st & South Terwillegar Blvd,53.44023714,-113.5837237,0.02755787037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4530.0_0_B1,,D,Terwillegar South,156st & South Terwillegar Blvd,53.43951349,-113.58745,0.005104166666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4542.0_0_B1,,D,MacTaggert,4032 Mactaggert Drive,53.43886273,-113.5612599,0.011215277777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4590.0_0_B1,,D,Ambleside,2035 Armitage Green SW,53.4298755,-113.6043016,0.015520833333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4668.0_0_B1,,D,Windermere North,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,53.44298834,-113.6089682,0.017789351851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4679.0_0_B1,,D,MacTaggert,4032 Mactaggert Drive,53.44011896,-113.5627694,0.013784722222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4735.0_0_B1,,D,MacTaggert,from Pond to 4073 Mactaggert Drive,53.4395093,-113.558787,0.006666666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
4754.0_0_B1,,D,Hodgson,23 Ave. - Rabbit Hill Road to Bridge,53.45423656,-113.5605874,0.011354166666667,0d 06:00:00,9d 14:45:00,1,roadway,,B1
4755.0_0_B1,,D,Leger,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,53.45499923,-113.577384,0.027372685185185,0d 06:00:00,9d 14:45:00,1,roadway,,B1
5083.0_0_B1,,D,MacTaggert,Maynard Way to 4132 Mactaggert Drive,53.44279028,-113.5581513,0.0375,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
5544.0_0_B1,,D,Terwillegar South,South Terwillegar Dr & Shaske Dr,53.43681285,-113.5782311,0.050706018518519,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
5545.0_0_B1,,D,Terwillegar South,156st & South Terwillegar Blvd,53.43914772,-113.5855744,0.014918981481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
6026.0_0_B1,,D,Haddow,2069 HADDOW DRIVE,53.45361451,-113.595946,0.161828703703704,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
6167.0_0_B1,,D,Ambleside,Ellerslie Rd,53.42621144,-113.5736491,0.005069444444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7047.0_0_B1,,D,Windermere,171 Street - Wasburn Drive,53.43026811,-113.6181138,0.026134259259259,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7048.0_0_B1,,D,Terwilleger TOWNE,Terwillegar Common & Towne Center Blvd,53.44557411,-113.5760306,0.012789351851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7269.0_0_B1,,D,Chappelle Gardens,141 St south past park NEW,53.4062438,-113.5707427,0.037349537037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7409.0_0_B1,,D,MacTaggert,Mullen Rd & Mullen Way NEW,53.43527717,-113.5699569,0.01875,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7469.0_0_B1,,D,Rutherford,#1524 Rutherford Road,53.415095585,-113.537049321,0.019409722222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7569.0_0_B1,,D,Ellerslie SW,Ellerslie Road - 100 Street SW,53.42584743,-113.4918388,0.021053240740741,0d 06:00:00,9d 14:45:00,1,roadway,,B1
7649.0_0_B1,,D,Lendrum Place,51 Ave - 11504 St,53.48884512,-113.5305284,0.02537037037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7913.0_0_B1,,D,Allard,Adamson Dr SW & Adamson Terrace SW,53.39985703,-113.5160464,0.013865740740741,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
7953.0_0_B1,,D,Chappelle,Chappelle Blvd & 28ave SW,53.40961566,-113.5725276,0.016481481481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
8063.0_0_B1,,D,Windermere,173st & 9ave SW,53.4241814,-113.6194316,0.006180555555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
8099.0_0_B1,,D,Allard,30ave SW & Allard Gate SW,53.40340524,-113.5331111,0.022881944444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
8466.0_0_B1,,D,Windermere,Wheaton Drive - Windermere Wynd,53.44601712,-113.6187991,0.0096875,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
8645.0_0_B1,,D,Bearspaw,10 AVE & 107 ST TO 104 ST & 19 AVE,53.44587489,-113.4974082,0.025810185185185,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
8648.0_0_B1,,D,Bearspaw,Bearspaw Lake to 104 St &20 Ave,53.44567646,-113.5040594,0.104166666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9126.0_0_B1,,D,Allard,Allard Blvd - Agar Green SW,53.40001977,-113.5283453,0.015555555555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9646.0_0_B1,,D,Ambleside,6004 Currents Drive (Behind Cabela's),53.439613525,-113.60487388,0.01318287037037,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
981890.0_0_B1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.020347222222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9965.0_0_B1,,D,Belgravia/River Valley Whitemud,116 ST - KEILOR ROAD,53.507653935,-113.540868636,0.057071759259259,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9966.0_0_B1,,D,Blackmud Creek,BOULEVARD & TOP OF BANK WALKWAY,53.416053641,-113.512862812,0.022291666666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9994.0_0_B1,,D,Windermere,SWMF - 4163 Whispering River Drive,53.450936001,-113.613811019,0.007905092592593,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
9999.0_0_B1,,D,Windermere,SWMF 5114 Woolsey Link,53.448671382,-113.611819629,0.024270833333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10008.0_0_B1,,D,Windermere,East of Whispering River Dr.,53.450275686,-113.609523269,0.009548611111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10018.0_0_B1,,D,Windermere,738 Windermere Wynd,53.441214417,-113.626032458,0.010856481481482,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10032.0_0_B1,,D,Ambleside,3604 Allan Dr SW,53.42862657,-113.594079171,0.013761574074074,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10033.0_0_B1,,D,Chappelle Area,3346 Cutler Crescent,53.40656046,-113.566904756,0.011550925925926,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10074.0_0_B1,,D,Tamarack,17 St and 28 Ave NW,53.4588433,-113.3685124,0.004375,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10075.0_0_B1,,D,Tamarack,17 St and 28 Ave NW,53.46065597,-113.3685558,0.0096875,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10085.0_0_B1,,D,Chappele Area,1137 Chappelle Blvd SW,53.40598414,-113.5730267,0.025706018518519,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10092.0_0_B1,,D,Windermere,16 Ave NW on both sides of Whispering River Dr NW,53.44669002,-113.6096593,0.007488425925926,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
10104.0_0_B1,,D,Chappele Area,5280 Chappelle Road SW,53.40102631,-113.5725043,0.024131944444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
64.0_0_B1,,D,OTTEWELL,74 ST-96B AVE,53.53620179,-113.440336,0.009450231481481,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
103.0_0_B1,,D,AVONMORE,89 ST-75 AVE,53.51147159,-113.4623148,0.005270833333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
787.0_0_B1,,D,SUMMERSIDE,1202 Summerside Drive,53.42230666,-113.4668491,0.01183275462963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
132.0_0_B1,,D,KENILWORTH,NORTH OF 82 AVE-50-64 ST,53.51875284,-113.4242616,0.017316550925926,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
642.0_0_B1,,D,LARKSPUR,39-41 AVE & 23 ST-TRANSALTA R.O.W.,53.47865242,-113.3791748,0.013776041666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
128.0_0_B1,,D,STRATHCONA INDUSTRIAL PARK,N/S 34 AVE: 103 ST - 91 ST,53.4660411,-113.4728329,0.013150462962963,0d 06:00:00,9d 14:45:00,1,roadway,,B1
1658.0_0_B1,,D,CAPILANO,108 AVE-67 ST,53.55564341,-113.4297217,0.019539351851852,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
468.0_0_B1,,D,CRAWFORD PLAINS,42 ST-12-10 AVE,53.43896847,-113.4071036,0.027658564814815,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
1168.0_0_B1,,D,Belgravia,77 AVE-118 ST,53.51263052,-113.5349077,0.00859837962963,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
102.0_0_B1,,D,Terwilleger TOWNE,1960 TOMLINSON SQUARE,53.45203263,-113.5855441,0.028696759259259,0d 06:00:00,9d 14:45:00,1,neighbourhood,,B1
106.0_1_B1,,D,RITCHIE,98 ST-77 AVE,53.51372262,-113.4813008,0.00400462962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
181.0_1_B1,,D,CAPILANO,109 AVE-65 ST,53.5572473,-113.4252652,0.022916666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
207.0_1_B1,,D,ELLERSLIE,N/S & C ELLERSLIE RD: 91 ST - EDWARDS DRI,53.4249867,-113.4648967,0.006643518518519,10d 06:00:00,20d 14:45:00,1,roadway,,B1
270.0_1_B1,,D,KENILWORTH,89 Ave & 71 St,53.52290707,-113.4354382,0.093958333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
309.0_1_B1,,D,FOREST HEIGHTS,82 ST-103 AVE,53.54472687,-113.4532601,0.035,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
382.0_1_B1,,D,BONNIE DOON,93 ST-92 AVE,53.52806581,-113.4707322,0.004583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
511_0_1_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.4618982,0.055713734567901,14d 06:00:00,14d 14:45:00,1,neighbourhood,,B1
511_1_1_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.4618982,0.055713734567901,14d 06:00:00,14d 14:45:00,1,neighbourhood,,B1
511_2_1_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.4618982,0.055713734567901,14d 06:00:00,14d 14:45:00,1,neighbourhood,,B1
568.0_1_B1,,D,GAINER INDUSTRIAL,50 ST BTWN 76 & 82 AVE,53.51698107,-113.4182013,0.008229166666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
590.0_1_B1,,D,GOLD BAR,47 ST & 106B AVE,53.55320893,-113.4135622,0.031875,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
596.0_1_B1,,D,PYLYPOW INDUSTRIAL,50 St: 70 Ave - Whitemud Drive Whitemud Drive,53.49914123,-113.4180896,0.01849537037037,10d 06:00:00,20d 14:45:00,1,roadway,,B1
597.0_1_B1,,D,TWEDDLE PLACE,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,53.48042908,-113.4525123,0.049872685185185,10d 06:00:00,20d 14:45:00,1,roadway,,B1
643.0_1_B1,,D,KING EDWARD PARK,77 AVE-73 ST,53.51372686,-113.4410012,0.004108796296296,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
777.0_1_B1,,D,CRAWFORD PLAINS,Road Allowance,53.44096431,-113.3942473,0.041041666666667,10d 06:00:00,20d 14:45:00,1,roadway,,B1
789.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,53.45895751,-113.4568045,0.007141203703704,10d 06:00:00,20d 14:45:00,1,roadway,,B1
883.0_1_B1,,D,CLOVERDALE,9812 96A Street NW,53.53870576,-113.4795739,0.145833333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
947.0_1_B1,,D,ARGYLL,ARGYLL RD N/S BTWN 86 ST & 83 ST,53.50190593,-113.4560504,0.012916666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
976.0_1_B1,,D,BISSET,SOUTH SIDE 23 AVE BTWN 38-34 ST,53.45366325,-113.3962258,0.026458333333333,10d 06:00:00,20d 14:45:00,1,roadway,,B1
979.0_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.014293981481482,10d 06:00:00,20d 14:45:00,1,roadway,,B1
996.0_1_B1,,D,GREENVIEW,GREENOCH CRESCENT-W 50 ST-GOLF COURS,53.47794898,-113.4207306,0.0125,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1313.0_1_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.033333333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1450.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,0.045150462962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1493.0_1_B1,,D,MENISA,EAST OF 80 ST & SOUTH OF 10 AVE,53.43871656,-113.4530145,0.046666666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1508.0_1_B1,,D,STRATHCONA,85 AVE-104 ST,53.52136465,-113.4969562,0.003483796296296,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1612.0_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.15625,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1623.0_1_B1,,D,BISSET,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,53.45485526,-113.4033495,0.0375,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1778.0_1_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,0.092291666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1814.0_1_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.3806965,0.064583333333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1825.0_1_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.4682563,0.009525462962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1837.0_1_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.4632398,0.007372685185185,10d 06:00:00,20d 14:45:00,1,roadway,,B1
1854.0_1_B1,,D,AVONMORE,80 ST-76 AVE,53.51080393,-113.4492502,0.06130787037037,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1867_0_1_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.4637143,0.097928240740741,11d 06:00:00,11d 14:45:00,1,neighbourhood,,B1
1867_1_1_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.4637143,0.097928240740741,11d 06:00:00,11d 14:45:00,1,neighbourhood,,B1
1867_2_1_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.4637143,0.097928240740741,11d 06:00:00,11d 14:45:00,1,neighbourhood,,B1
1868.0_1_B1,,D,MILL CREEK RAVINE SOUTH,70-75 AVE - 85ST TO RAVINE,53.50873972,-113.4609116,0.034189814814815,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
1870.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,ISLAND NE CORNER 75 ST & ARGYLE RD.,53.50977333,-113.4432727,0.00994212962963,10d 06:00:00,20d 14:45:00,1,neighbourhood,,B1
